name,cas,comptype,formula,molar_mass_kg_per_mol,liquid_density_kg_per_m3,tc_k,pc_pa,acentric_factor,normal_boiling_point_k,mwavg,critical_volume_m3_per_mol,href,cpa,cpb,cpc,cpd,cpe,antoine_type,antoinea,antoineb,antoinec,antoined,antoinee,dipole_moment_debye,viscosity_correction_factor,ljdiameter,ljeps,sphericalcoreradius,liqvisc1,liqvisc2,liqvisc3,liqvisc4,gibbsenergyofformation,dielectricparameter1,dielectricparameter2,dielectricparameter3,dielectricparameter4,dielectricparameter5,ioniccharge,referencestatetype,henrycoef1,henrycoef2,henrycoef3,henrycoef4,schwartzentruber1,schwartzentruber2,schwartzentruber3,liquidconductivity1,liquidconductivity2,liquidconductivity3,parachor,heatoffusion,triplepointdensity,triplepointpressure,triplepointtemperature,meltingpointtemperature,enthalpyofformation,absoluteentropy,soliddensitycoefs1,soliddensitycoefs2,soliddensitycoefs3,soliddensitycoefs4,heatofvaporizationcoefs1,heatofvaporizationcoefs2,heatofvaporizationcoefs3,heatofvaporizationcoefs4,stddens,mc1,mc2,mc3,twucoon1,twucoon2,twucoon3,associationsites,associationscheme,racketzcpa,volcorrcpa_t,associationboundingvolume_srk,associationenergy,acpa_srk,bcpa_srk,mcpa_srk,acpa_pr,bcpa_pr,mcpa_pr,associationboundingvolume_pr,antoinesolida,antoinesolidb,antoinesolidc,hsub,criticalviscosity,hydratea1small,hydrateb1small,hydratea1large,hydrateb1large,hydratea2small,hydrateb2small,hydratea2large,hydrateb2large,hydrateformer,msaft,sigma_saft_m,epsiksaft,associationboundingvolume_pcsaft,associationenergy_pcsaft,ljdiameterhydrate,ljepshydrate,sphericalcoreradiushydrate,deshmationicdiameter,waxformer,b2_largegf,a1_smallgf,b1_smallgf,a1_largegf,b1_largegf,a2_smallgf,b2_smallgf,a2_largegf,cpsolid1,cpsolid2,cpsolid3,cpsolid4,cpliquid1,cpliquid2,cpliquid3,cpliquid4,cpliquid5,mcpr1,mcpr2,mcpr3,parachor_cpa,lambdarsaftvrmie,lambdaasaftvrmie,msaftvrmie,sigma_saft_vr_mie_m,epsiksaftvrmie,associationenergy_saftvrmie,associationvolume_saftvrmie,umrcpa_mc1,umrcpa_mc2,umrcpa_mc3,umrcpa_mc4,umrcpa_mc5,umrcpa_a0,umrcpa_b,umrcpa_assocenergy,umrcpa_assocvolume,umrcpa_associating,umrcpa_racketz,citation
(e)-2-methyl-3-hexene,692-24-0,HC,C7H14,0.09818605999999999,702.6,533.44,2986000.0,0.302,359.0843,98.18606,0.0004015,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,10565.0,1000.0,0.00611,131.55,131.55,-81550.0,390.66,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"(e)-3,4-dimethyl-2-pentene",4914-92-5,HC,C7H14,0.09818605999999999,703.6,545.47,3002000.0,0.278,364.15,98.18606,0.00040249999999999997,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,9255.0,1000.0,0.00611,159.75,159.75,-95690.0,408.6,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
(e)-3-methyl-3-hexene,3899-36-3,HC,C7H14,0.09818605999999999,695.3000000000001,543.99,2976000.0,0.307,367.15,98.18606,0.00040849999999999995,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,12778.0,1000.0,0.00611,131.59,131.59,-76800.0,409.14,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,1,4-trimethylcyclohexane",7094-27-1,HC,C9H18,0.12623922,799.2,609.63,2875000.0,0.267,407.7,126.23922,0.0004695,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,5674.0,1000.0,0.00611,218.23,218.23,-179870.0,503.25,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,2,3,5-tetramethylcyclohexane",3726-36-1,HC,C10H20,0.14026580000000002,804.2,629.68067,2329273.6,0.31500806,438.5422,140.2658,0.0005254999999999999,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,16704.0,1000.0,0.00611,197.12,197.12,-256430.0,189.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,2,4,5-tetramethylbenzene",95-93-2,HC,C10H14,0.13421816,889.8249999999999,676.0,2900000.0,0.4168,470.15,134.21816,0.000489,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,0.0,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,21000.0,1000.0,0.00611,352.3,352.3,-44560.0,419.22,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,2,4-trimethylbenzene",95-63-6,HC,C9H12,0.12019158,879.697,649.0999999999999,3232000.0,0.3771,442.54999999999995,120.19158,0.00043599999999999997,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,13190.0,1000.0,0.00611,229.30341,229.25,-13800.0,395.76,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,2,4-trimethylcyclopentane",16883-48-0,HC,C8H16,0.11221263999999999,773.4,570.927777778,2811682.02415,0.2459,383.15,112.21264,0.00042249999999999997,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,12553.0,1000.0,0.00611,140.85,140.85,-188650.0,332.48,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,2-diethylbenzene",135-01-3,HC,C10H14,0.13421816,818.3000000000001,668.0,2880000.0,0.34,456.54999999999995,134.21816,0.000502,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,15308.0,1000.0,0.00611,242.15,242.15,-15730.0,435.75,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,3,5-triethylbenzene",102-25-0,HC,C12H18,0.16227132,811.6999999999999,679.0,2320000.0,0.5238,488.95,162.27132,0.000624,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,20099.0,1000.0,0.00611,206.65,206.65,-74700.0,509.1,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,3-diethylcyclopentane",19398-75-5,HC,C9H18,0.12623922,789.9000000000001,610.99,2681000.0,0.302,423.15,126.23922,0.0004773,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,14072.0,1000.0,0.00611,197.85,197.85,-188950.0,189.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,4-diethylbenzene",105-05-5,HC,C10H14,0.13421816,834.6,657.9,2803000.0,0.409,457.15,134.21816,0.000494,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,0.0,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,15308.0,1000.0,0.00611,230.15,230.15,-20370.0,433.94,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1,5-dimethylcyclopentene",16491-15-9,HC,C7H12,0.09617018000000001,793.2,573.63,3432000.0,0.245,372.15,96.17018,0.0003535,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,8654.0,1000.0,0.00611,155.15,155.15,-29100.0,361.41,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
1-methyl-2-propylcyclohexane,4291-79-6,HC,C10H20,0.14026580000000002,797.9000000000001,667.0,2570000.0,0.274,449.15,140.2658,0.000534,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,14562.0,1000.0,0.00611,205.6,205.6,-215750.0,189.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
1-butene,106-98-9,HC,C4H8,0.056106319999999994,625.6,419.28999999999996,4005100.0,0.192,266.84406293499995,56.10632,0.000235849056604,2.6,37.978352,-0.07461815,0.000301881,-2.83e-07,9.070574e-11,pow10,3.7687,395.744,266.682,0.0,0.0,0.36,0.0,2.52,155.809006022,0.406998625,-26.87,1150.0,0.187,-0.000521,-50500.0,2.0,0.0,0.0,0.0,0.0,0.0,solute,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,-0.000605,-3.2e-06,77.3,3960.0,452.0,5.94529073589e-12,87.8,87.85,-30.0,307.88,33.022,-0.01587,-0.000155,0.0,8170.0,0.0,0.0,0.0,0.1,0.5857,-0.7206,1.2899,0.122841598,0.914470789,2.741978611,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18626,1.0,-6.68082,0.0,9700.0,1.5293e-05,0.04792,1594.0,0.01244,2952.0,0.002317,2777.0,1.076,1323.0,yes,1.0,3.703900119e-10,150.029998779,0.0,0.0,3.190710941,155.809006022,0.406998625,1.0,0.0,900.0,0.000621,2760.0,0.421,1963.1,0.00404868,2636.75,0.29527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39234,0.0,0.0,77.3,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"1-ethyl-2,3-dimethylbenzene",933-98-2,HC,C10H14,0.13421816,814.9,680.0,2880000.0,0.362,467.15,134.21816,0.000507,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,14919.0,1000.0,0.00611,223.4,223.4,-25650.0,421.93,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
